subject activity time_domain_body_accelerometer_mean_x time_domain_body_accelerometer_mean_y time_domain_body_accelerometer_mean_z time_domain_body_accelerometer_standard_deviation_x time_domain_body_accelerometer_standard_deviation_y time_domain_body_accelerometer_standard_deviation_z time_domain_gravity_accelerometer_mean_x time_domain_gravity_accelerometer_mean_y time_domain_gravity_accelerometer_mean_z time_domain_gravity_accelerometer_standard_deviation_x time_domain_gravity_accelerometer_standard_deviation_y time_domain_gravity_accelerometer_standard_deviation_z time_domain_body_accelerometer_jerk_mean_x time_domain_body_accelerometer_jerk_mean_y time_domain_body_accelerometer_jerk_mean_z time_domain_body_accelerometer_jerk_standard_deviation_x time_domain_body_accelerometer_jerk_standard_deviation_y time_domain_body_accelerometer_jerk_standard_deviation_z time_domain_body_gyroscope_mean_x time_domain_body_gyroscope_mean_y time_domain_body_gyroscope_mean_z time_domain_body_gyroscope_standard_deviation_x time_domain_body_gyroscope_standard_deviation_y time_domain_body_gyroscope_standard_deviation_z time_domain_body_gyroscope_jerk_mean_x time_domain_body_gyroscope_jerk_mean_y time_domain_body_gyroscope_jerk_mean_z time_domain_body_gyroscope_jerk_standard_deviation_x time_domain_body_gyroscope_jerk_standard_deviation_y time_domain_body_gyroscope_jerk_standard_deviation_z time_domain_body_accelerometer_magnitude_mean time_domain_body_accelerometer_magnitude_standard_deviation time_domain_gravity_accelerometer_magnitude_mean time_domain_gravity_accelerometer_magnitude_standard_deviation time_domain_body_accelerometer_jerk_magnitude_mean time_domain_body_accelerometer_jerk_magnitude_standard_deviation time_domain_body_gyroscope_magnitude_mean time_domain_body_gyroscope_magnitude_standard_deviation time_domain_body_gyroscope_jerk_magnitude_mean time_domain_body_gyroscope_jerk_magnitude_standard_deviation frequency_domain_body_accelerometer_mean_x frequency_domain_body_accelerometer_mean_y frequency_domain_body_accelerometer_mean_z frequency_domain_body_accelerometer_standard_deviation_x frequency_domain_body_accelerometer_standard_deviation_y frequency_domain_body_accelerometer_standard_deviation_z frequency_domain_body_accelerometer_mean_frequency_x frequency_domain_body_accelerometer_mean_frequency_y frequency_domain_body_accelerometer_mean_frequency_z frequency_domain_body_accelerometer_jerk_mean_x frequency_domain_body_accelerometer_jerk_mean_y frequency_domain_body_accelerometer_jerk_mean_z frequency_domain_body_accelerometer_jerk_standard_deviation_x frequency_domain_body_accelerometer_jerk_standard_deviation_y frequency_domain_body_accelerometer_jerk_standard_deviation_z frequency_domain_body_accelerometer_jerk_mean_frequency_x frequency_domain_body_accelerometer_jerk_mean_frequency_y frequency_domain_body_accelerometer_jerk_mean_frequency_z frequency_domain_body_gyroscope_mean_x frequency_domain_body_gyroscope_mean_y frequency_domain_body_gyroscope_mean_z frequency_domain_body_gyroscope_standard_deviation_x frequency_domain_body_gyroscope_standard_deviation_y frequency_domain_body_gyroscope_standard_deviation_z frequency_domain_body_gyroscope_mean_frequency_x frequency_domain_body_gyroscope_mean_frequency_y frequency_domain_body_gyroscope_mean_frequency_z frequency_domain_body_accelerometer_magnitude_mean frequency_domain_body_accelerometer_magnitude_standard_deviation frequency_domain_body_accelerometer_magnitude_mean_frequency frequency_domain_body_accelerometer_jerk_magnitude_mean frequency_domain_body_accelerometer_jerk_magnitude_standard_deviation frequency_domain_body_accelerometer_jerk_magnitude_mean_frequency frequency_domain_body_gyroscope_magnitude_mean frequency_domain_body_gyroscope_magnitude_standard_deviation frequency_domain_body_gyroscope_magnitude_mean_frequency frequency_domain_body_gyroscope_jerk_magnitude_mean frequency_domain_body_gyroscope_jerk_magnitude_standard_deviation frequency_domain_body_gyroscope_jerk_magnitude_mean_frequency
8 WALKING 1 0.27468631 -0.0186628865310417 -0.107252090833333 -0.173605736002083 0.380782052708333 0.168123973770833 0.913586347916667 -0.217102194583333 -0.186267836962021 -0.974752050208333 -0.956781505625 -0.15543173314375 0.0703393490833333 -0.00603947514583333 -0.000673798876875 -0.2586886278125 0.233987544458333 0.367506569208333 0.0235088228254167 -0.095791790535 0.0509657915395833 -0.1992097184375 -0.2119972775 0.258689555625 -0.135886431360417 -0.0314880905541667 -0.0522683965333333 -0.2460827504375 -0.428055700208333 0.0748100397520833 0.0516786278104167 -0.12289699009375 0.0516786278104167 -0.12289699009375 -0.0668322430433333 -0.326515998729167 -0.00310243820125 -0.00825722199375 -0.339129269583333 -0.255383628104167 -0.247389011875 0.316982393333333 -0.238634594791667 -0.148386858858333 0.32484493125 -0.764423074375 -0.380892405770833 0.00356163764166667 -0.878661203541667 -0.311198711041667 0.0796832872416667 -0.361563262083333 -0.271448185291667 0.315883536479167 -0.425 -0.345898115416667 -0.4192779011875 -0.889397910625 -0.102063053808333 -0.259729692333333 -0.132902199479167 -0.234252005895833 -0.1908057215 -0.617816094375 -0.176032065666667 -0.102881607560417 -0.95374412375 -0.09521728274375 -0.521551720833333 -0.788114425 -0.123834409766667 -0.865740737916667 -0.7236211375 -0.301241848645833 -0.807692303541667 -0.475441646154167 -0.473026230833333 -0.853835976666667
8 WALKING_UPSTAIRS 2 0.258880152048781 -0.0282415136341463 -0.11512211995122 -0.171712174634146 0.348768733170732 0.0607712872804878 0.860368718780488 -0.291341491707317 -0.192306960631707 -0.926673287804878 -0.931032068536585 0.0361241692439024 0.0813816809395122 0.014120592097561 -0.0674583919268293 -0.186618895268293 -0.0123501104926829 0.333008865609756 0.19270447595122 -0.204205356087805 -0.0724546025804878 -0.367428367219512 -0.0666980861414634 0.337222485170732 -0.15544567414878 -0.027919577097561 -0.0534090382439024 -0.40507069195122 -0.424675673414634 -0.168401559609756 0.121026629195122 -0.0355258931585366 0.121026629195122 -0.0355258931585366 -0.141494613465854 -0.109103119353659 0.166447991 0.121521785397561 -0.400664014146341 -0.139604081414634 -0.166411065387805 0.263431399878049 -0.0729496941121951 -0.175284990170732 0.30540146 -0.810506564390244 -0.290117827804878 -0.100254405917073 -0.905434094390244 -0.200277249165854 -0.0257952590634146 -0.386655803658537 -0.24733661795122 -0.0700821464439024 -0.562926829268293 -0.115989564712683 -0.344029932341463 -0.912262253658537 -0.240260761682927 -0.113162144460976 0.16597418695122 -0.409955580780488 -0.0478802512585366 -0.912531538292683 -0.221044979219512 -0.184403755490244 -0.889712524878049 -0.13026451905122 -0.692178300756098 -0.782479516341463 -0.131850567460976 -0.83507549195122 -0.864175517804878 -0.229610952609756 -0.838649153902439 -0.628119494756098 -0.46327057804878 -0.836624079512195
8 WALKING_DOWNSTAIRS 3 0.283484089210526 -0.0211058674973684 -0.107598135394737 0.0241393473736842 0.343826273105263 0.139198542178947 0.914023498421053 -0.187610243421053 -0.141817934963684 -0.945766561578947 -0.941580934473684 -0.103306969952632 0.118938088342105 -0.0380193846210526 -0.0394356157631579 0.250143724521053 0.288140718789474 -0.0104686364763158 -0.121189625973684 -0.0500760173342105 0.114143855152368 -0.258430885531579 0.0243131207736842 -0.109945660142105 -0.0349283489710526 -0.0534969692794737 -0.0867903297078947 -0.267887897328947 -0.0704526510842105 -0.262498837060526 0.176599311818421 -0.0744066138947368 0.176599311818421 -0.0744066138947368 0.262628490268421 0.135326652060526 0.0993429744078947 -0.163516342036842 -0.126189142894737 0.0264807258868421 0.136590199860526 0.388412779763158 0.159589756534211 -0.0260463260078947 0.232184078052632 -0.623481781842105 -0.200757851 0.0511555478315789 -0.643506805526316 0.214841402815789 0.220639687868421 0.0586096890447368 0.172658982065789 0.273943791773684 -0.18 -0.170997897197368 -0.337650965236842 -0.669188829210526 -0.130740445236842 0.116090879026316 0.0277498065176316 -0.302735102631579 -0.0461356322868421 -0.773139745789474 -0.177172958760526 0.0716794237631579 -0.825791006315789 0.301626757315789 -0.588021777368421 -0.847143373947368 0.331528459921053 -0.872180448684211 -0.5849580345 -0.00036272967368421 -0.834008098078947 -0.775656798947368 -0.125179586744737 -0.88387635631579
8 SITTING 4 0.267491472934783 -0.00672550621304348 -0.104461049130435 -0.979026152391304 -0.927331997021739 0.224114402134783 0.832453878043478 0.240095117065217 0.263895185521739 -0.966757967173913 -0.937462301369565 0.534318769723913 0.0786713761086957 -0.00657516306713044 -0.0106808920069565 -0.985188753695652 -0.980784606086957 0.00523427558076087 -0.0547396987173913 -0.0955089236521739 0.0716048809782609 -0.984524052826087 -0.97150069673913 -0.332201736 -0.0923150250434783 -0.0402673770652174 -0.0445732240217391 -0.993264647391304 -0.98887627673913 -0.10162901923913 -0.952139704347826 -0.154947437136957 -0.952139704347826 -0.154947437136957 -0.986061512173913 -0.0436900710643478 -0.93268224326087 0.0941510273630435 -0.991807428043478 -0.164698997391304 -0.981142909782609 -0.94421971826087 -0.959436275869565 -0.978256730652174 -0.923829969347826 -0.949832775869565 -0.164187373097826 0.107278338519565 -0.999230690434783 -0.984977270652174 -0.980221104565217 -0.982995311086956 -0.986913610652174 -0.983038783478261 -0.251304347826087 0.227828617 0.0527157003152174 -0.999683949565217 -0.982200309782609 -0.97658989 -0.961798676956522 -0.985339301521739 -0.96892443326087 -0.929535232391304 0.116741556823913 -0.261139449513043 -0.999552006521739 -0.947981783478261 -0.890554722391304 -0.528484818543478 -0.980932292391304 -0.912353347586957 -0.722714043130435 -0.965806789347826 -0.957636566521739 -0.365819357521739 -0.987730604130435 -0.831608005869565
8 STANDING 5 0.279620986111111 -0.0148113067148148 -0.106114996837037 -0.988815418148148 -0.938479429074074 0.308021805018519 0.957669921111111 -0.0904603488214815 -0.0979392024814815 -0.987690217222222 -0.958904114074074 0.606261220481481 0.0753739045185185 0.00814951727462963 0.00322153267648148 -0.989198879814815 -0.976442140740741 -0.00423374629259259 -0.0219671978203704 -0.0280117633814815 0.063688907 -0.972990379814815 -0.969421045555556 -0.444889460594444 -0.097757576 -0.0485190684259259 -0.0478483225666667 -0.981573085740741 -0.985508765185185 -0.193753576181481 -0.953762884074074 -0.199354382559259 -0.953762884074074 -0.199354382559259 -0.984920797777778 -0.12565195452037 -0.952848496851852 0.0199224478537037 -0.987580587777778 -0.176609714412963 -0.988219862222222 -0.9500491 -0.950362935555556 -0.98918374962963 -0.936231722777778 -0.901709401240741 0.0231155666555556 0.0771842726148148 -0.998383194814815 -0.989029238518519 -0.976177675 -0.979477193333333 -0.990414086851852 -0.97858173 -0.275555555555556 0.267296230824074 -0.0598195579537037 -0.999304141296296 -0.969677435925926 -0.972595487037037 -0.975512276666667 -0.974200997592593 -0.968055495925926 -0.90932311612963 -0.154243187048148 -0.197392513112963 -0.999744484074074 -0.953746070740741 -0.821200510722222 -0.571308508759259 -0.979745872037037 -0.903586126111111 -0.800384140481481 -0.964564224074074 -0.949667617037037 -0.53959855837037 -0.983709233333333 -0.905349794518518
8 LAYING 6 0.261254282907407 -0.0212281733881481 -0.102245365611111 -0.94304121537037 -0.93489116 -0.415233477035185 -0.405930036111111 0.589922434814815 0.719831539259259 -0.918873192333333 -0.957990036481482 -0.832324902592593 0.0878326902592593 0.0233299159137037 -0.0169218791344444 -0.973253042222222 -0.976520952037037 0.0907017957344445 0.00535361206851852 -0.0891374138592593 0.13818830737037 -0.965204017592593 -0.952039385740741 -0.0103756182592593 -0.106445008314815 -0.0389735198722222 -0.0694123150925926 -0.969924077407407 -0.974186451851852 -0.135800289307778 -0.935308633888889 -0.08719925075 -0.935308633888889 -0.08719925075 -0.97314748962963 -0.0982252511592593 -0.924253348518518 -0.0419243238611111 -0.978438191296296 -0.137744770997407 -0.953538563888889 -0.951816663703704 -0.944269514074074 -0.940125298333333 -0.931236756962963 -0.880341880074074 -0.307248374366667 0.00539754357407408 -0.997362340925926 -0.973110596111111 -0.975877437407407 -0.962111136666667 -0.975959911481481 -0.979170881666667 -0.191111111111111 0.164984298959259 0.00667286421111111 -0.998547701296296 -0.957903886111111 -0.957411160185185 -0.967461239074074 -0.967846360740741 -0.950316470925926 -0.7522349935 -0.105590903972222 -0.199880205519074 -0.999598940555556 -0.932279645518518 -0.828863345574074 -0.41579687962963 -0.961792852407407 -0.816578483333333 -0.821062733111111 -0.944528950555556 -0.939221273148148 -0.430142473203704 -0.968403945925926 -0.914168137037037
11 WALKING 1 0.271821892881356 -0.0166475833623729 -0.106096304033898 -0.422842071864407 -0.0522120750440678 0.254059976864407 0.946468451355932 -0.212045870169492 0.134053215101695 -0.98110101440678 -0.966240553559322 0.198442144830508 0.0829709328491525 0.0127682476559322 -0.013364827779661 -0.428516343559322 -0.181419230254237 0.433869869661017 -0.0426928995457627 -0.0705104974254237 0.0843744495507542 -0.596346930847458 -0.499625287288136 -0.135313543294915 -0.0918204195491525 -0.0514172549559322 -0.0342677451 -0.541616397118644 -0.737993755932203 -0.0377975853945763 -0.288323472033898 0.226767676220339 -0.288323472033898 0.226767676220339 -0.402333202033898 0.0653130465271186 -0.421801673559322 0.00429279260169492 -0.63073270559322 -0.152727154605085 -0.396533731864407 -0.0830478435976271 -0.616402910169492 -0.433703311525424 -0.0966068285372881 -0.92307692 -0.37360793220339 0.0128761033966102 -0.969135489830508 -0.453265268813559 -0.241801726186441 -0.69259387220339 -0.45394304 -0.170177403123729 -0.255593220338983 -0.353419932627119 -0.427889402576271 -0.970060185932203 -0.514753307627119 -0.593107398474576 -0.398293336610169 -0.623150268983051 -0.453663184067797 -0.88194038440678 -0.175946093932203 -0.297177112525424 -0.972789953220339 -0.458514062542373 -0.675043832542373 -0.781842657457627 -0.395116134237288 -0.898843148644068 -0.479202107667797 -0.610222628813559 -0.838331162372881 -0.727974020355932 -0.751914457457627 -0.885391441186441
11 WALKING_UPSTAIRS 2 0.263775859277778 -0.0303157822055556 -0.106797216481481 -0.238802959018519 -0.103167501868519 -0.00932791938888889 0.892626155555556 -0.343576924814815 0.146633747092593 -0.953463105740741 -0.924360832962963 0.258280081296296 0.0968561683092593 -0.0132625289255556 -0.0151463896833333 -0.452961683518519 -0.428119229814815 0.216178274514815 -0.0820909701727778 -0.0566928808703704 0.0638054379968518 -0.501331630185185 -0.28204453962963 -0.106556340835185 -0.0645245413759259 -0.0719834687944444 -0.046076149625 -0.660431336111111 -0.809459436666667 -0.00681602405555556 -0.132594623759259 0.0383790680722222 -0.132594623759259 0.0383790680722222 -0.509587701296296 -0.161096307922222 -0.255048336944444 0.111754202898148 -0.757314813888889 -0.171276097078148 -0.355348902222222 -0.254645206944444 -0.551742083518519 -0.198733655611111 -0.0885048145574074 -0.92307692 -0.52447937047037 -0.189232158777778 -0.987001439814815 -0.495927371666667 -0.455317917037037 -0.765387905555556 -0.458255021296296 -0.437276328518518 -0.928148148148148 -0.446992354759259 -0.461641074074074 -0.988078493703704 -0.471782782222222 -0.581167154444444 -0.674671878518519 -0.517811645740741 -0.153787850538889 -0.821200511851852 -0.245040398462963 -0.63553191687037 -0.990634843148148 -0.336061027407407 -0.558109834814815 -0.663395905555556 -0.475928501666667 -0.9047619 -0.388811552183333 -0.55009966 -0.899335235 -0.509452920555556 -0.795986113703704 -0.857142855555556
11 WALKING_DOWNSTAIRS 3 0.291605631956522 -0.0178097721219565 -0.111070149978261 0.142456557034783 0.0708122725543478 -0.151313116602174 0.941746406521739 -0.200321942608696 0.132371684891304 -0.954497498695652 -0.926310469565217 0.403894245717391 0.0897168657173913 0.0252274201521739 -0.0225208905847826 -0.0834212653347826 -0.126816662141304 0.14366828655 -0.12506869905 -0.0262775345369565 0.057524457376087 -0.374069023580435 -0.495911719565217 -0.0435518383695652 -0.0220916265065217 -0.0520272987304348 -0.0373048405934783 -0.53437494826087 -0.684593318695652 0.0841890538152174 0.126227657258696 0.147857585244196 0.126227657258696 0.147857585244196 -0.198206139934783 -0.0510163668891304 -0.19788336026087 -0.0210091228413043 -0.599294760652174 -0.142010150065217 0.0351937228130435 0.0247508134326087 -0.377624755652174 0.179906764395652 0.0262777181065217 -0.908026753695652 -0.400296382043478 -0.0561892264956522 -0.937999269782609 -0.120463004665217 -0.177479240097826 -0.530225529130435 -0.12834163051087 -0.130443829826087 -0.331304347826087 -0.338849974521739 -0.455972775869565 -0.943249945 -0.318777012804348 -0.528254524130435 -0.273459111956522 -0.397722757934783 -0.481127494565217 -0.76161919 -0.263295935608696 -0.255277887913043 -0.95824477826087 0.0902807576630435 -0.490254870217391 -0.720648167608696 -0.097454996626087 -0.870255345217391 -0.531470968695652 -0.456170108913043 -0.874024527173913 -0.624534779065217 -0.668340527608696 -0.857142855869565
11 SITTING 4 0.276590197358491 -0.0149195616754717 -0.112840218339623 -0.982796562075472 -0.921402118113208 -0.139938512454717 0.871963798301887 0.213716305739623 0.188531695981132 -0.988069341132075 -0.949792572075472 -0.166800729377358 0.0761777324716981 -0.000213838552075472 0.00833400761716981 -0.980335163584906 -0.966766643396226 -0.162877830877358 -0.0399984915849057 -0.0755284478679245 0.0761739419056604 -0.988164911509434 -0.982249040188679 0.174610049018868 -0.0948423481320755 -0.0392813049264151 -0.0505395462396226 -0.990501518301887 -0.988554820188679 0.216386588650943 -0.961970763773585 -0.180551586683019 -0.961970763773585 -0.180551586683019 -0.97935563509434 -0.0784679427062264 -0.951884472075472 -0.0108222752032075 -0.989519031132076 -0.235632971251321 -0.981481454339623 -0.934503182830189 -0.972855110377359 -0.983389810188679 -0.920047161698113 -0.776487663396226 -0.050340397354717 0.0967747743339623 -0.999520886037736 -0.980831750377358 -0.967454617735849 -0.981124861320755 -0.981607942075472 -0.968421475660377 -0.157735849056604 0.153320197518868 -0.0805058031716981 -0.999596101698113 -0.985106875471698 -0.98263664490566 -0.954453821132075 -0.989189512641509 -0.982137919056604 -0.918022120943396 0.115678529336604 -0.102473210571698 -0.999608015471698 -0.953066009056604 -0.842550423037736 -0.544440694830189 -0.975315331509434 -0.943695717735849 -0.595530601641509 -0.969799951132076 -0.942912433830189 -0.435233920043396 -0.987255972641509 -0.943096735849057
11 STANDING 5 0.277715562765957 -0.0171990886595745 -0.108686630425532 -0.994978878723404 -0.964173331702128 -0.0057263752269149 0.956464535957447 -0.173082704680851 0.127198423404255 -0.994529398085106 -0.981047828723404 0.111656315134043 0.0760097721914894 0.0124130965551064 -0.00074591623212766 -0.992527404255319 -0.979428279574468 -0.0949691380234043 -0.0293141521489362 -0.0765465041914894 0.0810588216170213 -0.980242494680851 -0.994210471914894 -0.105026926765957 -0.099519355893617 -0.0395992140851064 -0.0524732752340426 -0.986690403617021 -0.995571631276596 0.00709114004255319 -0.984853836595745 -0.218978622659574 -0.984853836595745 -0.218978622659574 -0.989242377234043 -0.156079366780851 -0.979978011489362 -0.0431078319838298 -0.993428183617021 -0.264032638668085 -0.993808050638298 -0.968703072553191 -0.987669785531915 -0.995573762978723 -0.96350679 -0.862520457659574 0.0890102416978723 0.0557408976489362 -0.99980026787234 -0.992385450851064 -0.979287024255319 -0.988460788085106 -0.993414564042553 -0.981185823617021 -0.105531914893617 0.312171839674468 -0.0305094144893617 -0.99979198 -0.978301717234043 -0.994025488297872 -0.980762968085106 -0.981009115744681 -0.994353086595745 -0.904622156808511 -0.129935993361702 0.11920123437234 -0.999912280638298 -0.982255413617021 -0.809244313617021 -0.686419529851064 -0.988636595319149 -0.861533266170213 -0.82787898106383 -0.982576519787234 -0.913802509574468 -0.637807670212766 -0.992981019787234 -0.872340425617021
11 LAYING 6 0.280592970877193 -0.0176598052315789 -0.108786578070175 -0.98477733 -0.972196873859649 -0.299803529087719 -0.134832031403509 0.943017941403509 0.112620189964912 -0.97956560245614 -0.990765579649123 -0.0111856699403509 0.0766645337017544 0.0122193853629825 0.00277690502070175 -0.985259108596491 -0.972777455263158 -0.31107749907193 -0.0191743840136842 -0.041559989822807 0.152019015929825 -0.980836884561403 -0.982442644035088 0.26879210445614 -0.102297501877193 -0.0412391429298246 -0.0666957489649123 -0.981724838421053 -0.990845724736842 -0.0774202688875439 -0.980621180175439 -0.302775860092982 -0.980621180175439 -0.302775860092982 -0.983330628421053 -0.140573953387719 -0.952523752105263 -0.101938166947368 -0.990641248245614 -0.241264003631579 -0.983801365614035 -0.971403935438596 -0.973576812807018 -0.985322211929825 -0.973589287368421 -0.804318488421053 -0.0637709766210526 0.251945472245614 -0.999488705263158 -0.984884874385965 -0.973882496666667 -0.979564844210526 -0.987122678245614 -0.973486716315789 -0.254035087719298 0.178104551486316 0.00344999603508772 -0.999491618947368 -0.97618747122807 -0.982640271929825 -0.961434420701754 -0.982424585438596 -0.982660631754386 -0.849969752105263 0.00610819990350877 0.104942477754386 -0.999566973859649 -0.973994004561404 -0.748336357526316 -0.767607157368421 -0.976940774561403 -0.900306321754386 -0.818521673359649 -0.967093356491228 -0.885739990807018 -0.499654967666667 -0.985978837192982 -0.843497633368421
14 WALKING 1 0.271959598644068 -0.0217785380966102 -0.106756369135593 -0.402639098135593 -0.0536126686650847 -0.180901369491525 0.802973961525424 -0.270314822881356 -0.422495268474576 -0.974816884237288 -0.954455935762712 -0.489370277491525 0.0720877913452542 0.024116023559322 0.0199723036949153 -0.454497019661017 -0.344339569152542 -0.197586519464085 -0.00347655062271186 -0.0829682847966102 0.0513222717627119 -0.60038822220339 -0.0148392604279661 0.436440533728814 -0.110656054802153 -0.0438969529084746 -0.0388825919508475 -0.571759911525424 -0.536737701694915 0.187690336694915 -0.144404671779661 -0.0934798823508475 -0.144404671779661 -0.0934798823508475 -0.377293155084746 -0.172599974159322 -0.137208741864407 -0.0797970680084746 -0.519895046779661 -0.0492831760755932 -0.421498172542373 -0.174601844847458 -0.177366434042373 -0.395859985762712 -0.0542709972186441 -0.883963492033898 -0.358804611016949 -0.143666881322034 -0.918912421525424 -0.472360616779661 -0.376766600508475 -0.415899179152542 -0.484797709830508 -0.353526894237288 -0.513898305084746 -0.255900962474576 -0.363463832288136 -0.916240169322034 -0.508595851864407 -0.215894949525424 -0.212925759152542 -0.630082075932203 0.0832950551222034 -0.898305081864407 -0.159441618728814 -0.420295651864407 -0.972338682033898 -0.373516771016949 -0.786090007457627 -0.639223622711864 -0.431591453389831 -0.904223831694915 -0.145038700798305 -0.311386449661017 -0.847892224576271 -0.521063133949152 -0.591036936101695 -0.877858484067797
14 WALKING_UPSTAIRS 2 0.26242106612963 -0.0204388180024074 -0.112279688983333 -0.309396717592593 0.307195533 -0.179135358944444 0.688256122222222 -0.322680364814815 -0.49508872037037 -0.928523640925926 -0.907231431296296 -0.584071270641852 0.0803303022222222 -0.0183131159944444 0.00344199486481481 -0.368780418888889 -0.336427181240741 0.278014476962963 0.0813841685037037 -0.123499570044444 -0.0441381886666667 -0.454283337592593 0.476518714444444 0.712673014259259 -0.128266667862963 -0.0207749732407407 -0.0137237620296296 -0.646611034444444 -0.371479721296296 0.287351333574074 0.140108204051852 0.103983171289259 0.140108204051852 0.103983171289259 -0.28366383592037 -0.115999836296296 0.365779419444444 -0.00725552679074074 -0.399921949557407 -0.29486254285 -0.323508442240741 0.0163939234574074 0.191693742633333 -0.304980247962963 0.356072772037037 -0.915954412962963 -0.389133559537037 -0.366543121851852 -0.90485693462963 -0.383497147037037 -0.347606639592593 -0.264008468333333 -0.41096787037037 -0.371572473072222 -0.660740740740741 -0.263935056981481 -0.487347927037037 -0.907130128333333 -0.441048358648148 0.118687692187963 0.196703218737037 -0.464742933888889 0.646233637037037 -0.93103448 -0.389723705407407 -0.521877343333333 -0.952347966111111 -0.0759851813333333 -0.79182631037037 -0.605354082592593 -0.288744334092593 -0.883597880555556 -0.75550584862963 0.0488588668185185 -0.818613487962963 -0.629321291 -0.457250612407407 -0.867724867777778
14 WALKING_DOWNSTAIRS 3 0.293422115555556 -0.0200141413657778 -0.0928330165533333 0.0178313402266667 0.378870491755556 0.385280625555556 0.81629643 -0.264254674666667 -0.392555882222222 -0.919098794 -0.920725940666667 0.418637009355556 0.0428631626711111 0.0291339421022222 0.0104952601188889 0.0129597549231111 0.192791766468889 0.103177990990622 -0.0147079653333333 -0.0945288409066667 0.0353344537555556 -0.354551638377778 0.0569902222622222 -0.273047656555556 -0.108620377713333 -0.0740589810844444 -0.0615978795422222 -0.537002097555556 -0.284318020488889 -0.490579540222222 0.185537706866667 -0.140791324071111 0.185537706866667 -0.140791324071111 0.0353601375466667 0.149135237911111 0.166340011842444 -0.267813072644444 -0.275120883488889 -0.446248740955556 0.0212541553977778 0.3714824704 0.280735952206667 0.0140826092322222 0.29363389996 -0.709401707777778 -0.349609935577778 -0.00777749593111111 -0.764316399777778 -0.0337820458644444 0.164775056133333 -0.0248789805888889 -0.0302396365755556 0.138737970022222 -0.675555555555556 -0.2710115324 -0.306938978377778 -0.755813126 -0.295315541666667 0.0132082347333333 0.492414379822222 -0.378882872733333 0.0741391154937778 -0.511111108888889 -0.250106322244444 -0.207057454377778 -0.819310051333333 0.471905155133333 -0.676628351777778 -0.790375406888889 0.186223478065556 -0.884303347333333 -0.216376061993333 -0.0787568406777778 -0.7971509974 -0.778865311555556 -0.254747132274667 -0.831393296444444
14 SITTING 4 0.279990577037037 -0.00870565463888889 -0.100401490425926 -0.976302248148148 -0.914935703907407 0.250666946266667 0.939038759814815 -0.0364533962277778 -0.0945970534814815 -0.976280399444444 -0.95032266362963 0.441489574355556 0.0741878844074074 -0.00436185985848148 -0.0105744513096296 -0.980890655185185 -0.967828356296296 0.114729575409259 -0.0440403326851852 -0.0713478280925926 0.0928523607037037 -0.980829981481481 -0.962048191666667 -0.335970696192593 -0.0921614578888889 -0.0434577295055556 -0.0520121608148148 -0.990284240185185 -0.986911323888889 -0.0452428742972222 -0.944197943703704 -0.0224393073518519 -0.944197943703704 -0.0224393073518519 -0.976521006111111 -0.161417007446296 -0.942756369259259 -0.0138496197074074 -0.988317606666667 -0.3212034805 -0.976456609259259 -0.932644766111111 -0.944126078888889 -0.976303056851852 -0.911591208203704 -0.868945869018519 -0.145044030516667 -0.0904275272388889 -0.999034601481481 -0.981566649444444 -0.968951769814815 -0.97275196962963 -0.981920831111111 -0.968943674259259 -0.386666666666667 0.00357106024444444 -0.232143578944444 -0.999558710925926 -0.978577117592593 -0.969806729814815 -0.957020858888889 -0.981573087222222 -0.958227403148148 -0.890166027759259 -0.107487047964444 -0.34128282392963 -0.999714278888889 -0.940589853333333 -0.897828862592593 -0.641401996277778 -0.972985342962963 -0.844209289259259 -0.754736283055556 -0.963320540555556 -0.938271605740741 -0.515451048148148 -0.987324239259259 -0.947089947407407
14 STANDING 5 0.280545613833333 -0.01520781344 -0.103817701790667 -0.973268905 -0.928525725333333 0.396917843683333 0.875319569 -0.226692231166667 -0.338174888666667 -0.972005366333333 -0.965781048333333 0.670379005416667 0.0737933748485 0.00579566182983333 -0.00720777760485 -0.978248526 -0.966362425833333 0.105573981186667 -0.0220886526891667 -0.05581088271 0.07904758875 -0.9610917615 -0.9462806205 -0.534704467283333 -0.100718458866667 -0.04500967927 -0.0509036177765 -0.969948875166667 -0.9706929555 -0.35319707645 -0.943456847333333 -0.0981661563033333 -0.943456847333333 -0.0981661563033333 -0.972965788166667 -0.217213953216667 -0.943530016833333 -0.0289905508216667 -0.974873328 -0.298201746133333 -0.9726995625 -0.942178248333333 -0.9424220265 -0.973605553666667 -0.926055903 -0.943589743716667 -0.245905018933333 -0.138431166621667 -0.9989654805 -0.97818164 -0.967249904833333 -0.966718434333333 -0.980396601666667 -0.967830182166667 -0.338 0.0237594244966667 -0.212196767033333 -0.999178291 -0.957111767 -0.9508361945 -0.950999877833333 -0.962741032833333 -0.944306864 -0.863218390333333 -0.306015725890333 -0.2780036534 -0.999674850833333 -0.949715059833333 -0.920689655166667 -0.55053795218 -0.970214125833333 -0.868253968316667 -0.632676937716667 -0.944405563833333 -0.965811966166667 -0.54854652045 -0.969175636833333 -0.928571429166667
